Filename,mIoU_Animals_Only
o_1034845_7_semantic.png,0.0000
o_1034776_7_semantic.png,0.7234
o_1035136_17_semantic.png,0.0000
o_1035862_7_semantic.png,0.0501
o_1034768_7_semantic.png,0.7393
o_1035333_17_semantic.png,0.6636
o_1034834_0_semantic.png,0.0000
o_1034707_0_semantic.png,0.0000
o_1034989_0_semantic.png,0.5808
o_1034427_12_semantic.png,0.0000
o_1034530_20_semantic.png,0.0000
o_1035813_0_semantic.png,0.0083
o_1035720_0_semantic.png,0.7917
o_1034453_0_semantic.png,0.7034
o_1031910_0_semantic.png,0.5466
o_1034618_20_semantic.png,0.0000
o_1034422_7_semantic.png,0.0000
o_1034971_20_semantic.png,0.1729
o_1034581_7_semantic.png,0.0000
o_1035405_7_semantic.png,0.0088
o_1036291_12_semantic.png,0.6287
o_1035361_0_semantic.png,0.0003
o_1035953_12_semantic.png,0.0376
o_1035310_7_semantic.png,0.6584
o_1034965_17_semantic.png,0.4304
o_1035122_20_semantic.png,0.1138
o_1035405_20_semantic.png,0.0158
o_1036042_0_semantic.png,0.4628
o_1035044_7_semantic.png,0.0000
o_1034721_17_semantic.png,0.0000
o_1036256_17_semantic.png,0.0000
o_1036033_7_semantic.png,0.0355
o_1034524_17_semantic.png,0.0000
o_1035600_20_semantic.png,0.0258
o_1036190_7_semantic.png,0.3168
o_1035969_20_semantic.png,0.1368
o_1035196_0_semantic.png,0.0000
o_1036280_17_semantic.png,0.1772
o_1036211_0_semantic.png,0.0000
o_1033423_20_semantic.png,0.0000
o_1035266_0_semantic.png,0.5309
o_1035956_20_semantic.png,0.4639
o_1035728_12_semantic.png,0.3710
o_1036260_7_semantic.png,0.0000
o_1035318_20_semantic.png,0.4647
o_1035841_12_semantic.png,0.0000
o_1035985_12_semantic.png,0.0236
o_1035892_20_semantic.png,0.0000
o_1034436_17_semantic.png,0.0431
o_1035235_20_semantic.png,0.0000
o_1035712_20_semantic.png,0.0000
o_1035132_0_semantic.png,0.1000
o_1036089_7_semantic.png,0.0000
o_1036134_7_semantic.png,0.0441
o_1035030_20_semantic.png,0.0395
o_1035127_12_semantic.png,0.0000
o_1035143_7_semantic.png,0.0000
o_1034633_17_semantic.png,0.0000
o_1035627_0_semantic.png,0.0000
o_1036042_12_semantic.png,0.4597
o_1034535_12_semantic.png,0.0000
o_1035784_0_semantic.png,0.1079
o_1034600_0_semantic.png,0.0000
o_1035886_17_semantic.png,0.0000
o_1035639_0_semantic.png,0.0000
o_1034422_20_semantic.png,0.0000
o_1034730_12_semantic.png,0.0000
o_1036247_12_semantic.png,0.0000
o_1034627_20_semantic.png,0.0000
o_1035656_7_semantic.png,0.3474
o_1035024_17_semantic.png,0.0664
o_1035503_17_semantic.png,0.0000
o_1034671_7_semantic.png,0.5437
o_1035502_7_semantic.png,0.0000
o_1034486_7_semantic.png,0.6417
o_1034525_7_semantic.png,0.8070
o_1034498_7_semantic.png,0.0000
o_1035573_0_semantic.png,0.7981
o_1036091_20_semantic.png,0.0000
o_1036186_12_semantic.png,0.3470
o_1034418_12_semantic.png,0.0000
o_1035353_7_semantic.png,0.0000
o_1034612_17_semantic.png,0.0010
o_1035421_12_semantic.png,0.0000
o_1035106_12_semantic.png,0.0000
o_1035536_20_semantic.png,0.0000
o_1035011_20_semantic.png,0.0000
o_1035303_12_semantic.png,0.9087
o_1036299_7_semantic.png,0.7973
o_1035624_12_semantic.png,0.3554
o_1035214_20_semantic.png,0.0001
o_1035281_0_semantic.png,0.0000
o_1034417_17_semantic.png,0.0000
o_1036160_17_semantic.png,0.2638
o_1035339_20_semantic.png,0.0000
o_1035076_0_semantic.png,0.0000
o_1035977_20_semantic.png,0.7055
o_1035889_12_semantic.png,0.8263
o_1035068_0_semantic.png,0.0201
o_1035019_7_semantic.png,0.0000
o_1034439_12_semantic.png,0.7900
o_1036059_20_semantic.png,0.2146
o_1034744_0_semantic.png,0.0000
o_1035763_0_semantic.png,0.8137
o_1034688_7_semantic.png,0.0000
o_1035982_7_semantic.png,0.0254
o_1035712_7_semantic.png,0.0000
o_1034696_7_semantic.png,0.2178
o_1034891_12_semantic.png,0.4253
o_1034878_12_semantic.png,0.0000
o_1034606_20_semantic.png,0.0000
o_1035446_7_semantic.png,0.0000
o_1034711_12_semantic.png,0.0000
o_1036266_12_semantic.png,0.0000
o_1035594_0_semantic.png,0.6360
o_1036174_20_semantic.png,0.1251
o_1034514_12_semantic.png,0.0000
o_1035926_7_semantic.png,0.2081
o_1036259_12_semantic.png,0.2917
o_1034639_20_semantic.png,0.1351
o_1035938_7_semantic.png,0.2971
o_1034632_7_semantic.png,0.0000
o_1035898_17_semantic.png,0.0346
o_1035664_0_semantic.png,0.6942
o_1034970_0_semantic.png,0.0000
o_1035949_0_semantic.png,0.2652
o_1034509_0_semantic.png,0.9014
o_1036066_20_semantic.png,0.8265
o_1036171_12_semantic.png,0.1397
o_1035493_0_semantic.png,0.0000
o_1035312_17_semantic.png,0.7704
o_1036198_12_semantic.png,0.4043
o_1034983_12_semantic.png,0.2156
o_1035541_7_semantic.png,0.0168
o_1035117_17_semantic.png,0.0000
o_1034566_7_semantic.png,0.0000
o_1034714_20_semantic.png,0.4241
o_1034603_12_semantic.png,0.0000
o_1035736_12_semantic.png,0.4138
o_1035211_12_semantic.png,0.0000
o_1035621_20_semantic.png,0.0000
o_1035306_20_semantic.png,0.4255
o_1035398_0_semantic.png,0.0000
o_1034505_17_semantic.png,0.0006
o_1034700_17_semantic.png,0.7455
o_1035014_12_semantic.png,0.0000
o_1035254_7_semantic.png,0.8196
o_1035424_20_semantic.png,0.0000
o_1035139_12_semantic.png,0.0000
o_1035100_7_semantic.png,0.0000
o_1035865_20_semantic.png,0.9223
o_1036169_7_semantic.png,0.0889
o_1034428_17_semantic.png,0.0000
o_1034562_20_semantic.png,0.0000
o_1034475_12_semantic.png,0.0000
o_1036102_12_semantic.png,0.0090
o_1035361_17_semantic.png,0.0013
o_1035271_7_semantic.png,0.8374
o_1034699_12_semantic.png,0.6218
o_1035164_17_semantic.png,0.0000
o_1034919_12_semantic.png,0.0000
o_1034767_20_semantic.png,0.0000
o_1036307_12_semantic.png,0.0481
o_1035098_7_semantic.png,0.6629
o_1036123_0_semantic.png,0.0000
o_1035587_17_semantic.png,0.3991
o_1036080_0_semantic.png,0.4172
o_1034834_12_semantic.png,0.0000
o_1035086_7_semantic.png,0.7172
o_1035782_17_semantic.png,0.1378
o_1036152_7_semantic.png,0.0492
o_1036138_20_semantic.png,0.8367
o_1035154_0_semantic.png,0.0000
o_1034937_17_semantic.png,0.0000
o_1035593_20_semantic.png,0.8168
o_1035793_7_semantic.png,0.1716
o_1034899_7_semantic.png,0.8964
o_1034609_7_semantic.png,0.1786
o_1034887_7_semantic.png,0.3771
o_1035258_20_semantic.png,0.7571
o_1035816_20_semantic.png,0.0204
o_1035796_20_semantic.png,0.0000
o_1035681_12_semantic.png,0.0000
o_1035262_12_semantic.png,0.6580
o_1035652_20_semantic.png,0.2917
o_1035375_20_semantic.png,0.0000
o_1034491_0_semantic.png,0.7889
o_1034576_17_semantic.png,0.0000
o_1034543_7_semantic.png,0.0000
o_1035067_12_semantic.png,0.0000
o_1035564_7_semantic.png,0.0000
o_1035170_20_semantic.png,0.0000
o_1035813_12_semantic.png,0.4055
o_1035746_0_semantic.png,0.2426
o_1035904_20_semantic.png,0.2797
o_1014261_0_semantic.png,0.7255
o_1034761_0_semantic.png,0.0000
o_1035793_12_semantic.png,0.0393
o_1034825_17_semantic.png,0.0462
o_1035804_7_semantic.png,0.7938
o_1035468_20_semantic.png,0.0305
o_1034710_7_semantic.png,0.0000
o_1035694_7_semantic.png,0.0000
o_1035058_12_semantic.png,0.5780
o_1034823_7_semantic.png,0.0000
o_1035729_7_semantic.png,0.0094
o_1035463_7_semantic.png,0.0000
o_1034908_17_semantic.png,0.0000
o_1035452_12_semantic.png,0.0000
o_1034688_17_semantic.png,0.1181
o_1035175_12_semantic.png,0.8052
o_1035545_20_semantic.png,0.0002
o_1035062_20_semantic.png,0.6771
o_1035412_0_semantic.png,0.0000
o_1035657_12_semantic.png,0.1397
o_1035267_20_semantic.png,0.8376
o_1035740_20_semantic.png,0.7581
o_1034435_0_semantic.png,0.5680
o_1035399_12_semantic.png,0.5711
o_1036113_17_semantic.png,0.8408
o_1034588_0_semantic.png,0.0000
o_1035076_17_semantic.png,0.0000
o_1035551_17_semantic.png,0.1648
o_1035376_7_semantic.png,0.0000
o_1034675_20_semantic.png,0.4726
o_1034762_12_semantic.png,0.4048
o_1036107_20_semantic.png,0.7020
o_1035319_0_semantic.png,0.0011
o_1034567_12_semantic.png,0.0000
o_1034499_20_semantic.png,0.0346
o_1035307_0_semantic.png,0.8565
o_1036301_7_semantic.png,0.7090
o_1035754_17_semantic.png,0.0001
o_1035273_17_semantic.png,0.0000
o_1035679_17_semantic.png,0.0000
o_1035910_17_semantic.png,0.1514
o_1035181_7_semantic.png,0.0000
o_1036187_0_semantic.png,0.4845
o_1035495_17_semantic.png,0.0000
o_1034831_20_semantic.png,0.0967
o_1036338_12_semantic.png,0.0000
o_1035788_20_semantic.png,0.3347
o_1034445_17_semantic.png,0.9335
o_1034625_0_semantic.png,0.8833
o_1034798_0_semantic.png,0.0000
o_1035892_0_semantic.png,0.0000
o_1035246_20_semantic.png,0.0000
o_1034786_0_semantic.png,0.4432
o_1035602_0_semantic.png,0.4770
o_1034908_0_semantic.png,0.0000
o_1035931_0_semantic.png,0.0608
o_1035676_12_semantic.png,0.0000
o_1035808_20_semantic.png,0.0036
o_1035564_20_semantic.png,0.0000
o_1034654_7_semantic.png,0.0000
o_1034967_7_semantic.png,0.0623
o_1035154_12_semantic.png,0.0000
o_1034929_17_semantic.png,0.3072
o_1017788_17_semantic.png,0.0000
o_1034979_7_semantic.png,0.2607
o_1035673_7_semantic.png,0.0000
o_1035940_7_semantic.png,0.0000
o_1034500_7_semantic.png,0.9304
o_1035539_7_semantic.png,0.1623
o_1035449_20_semantic.png,0.0000
o_1035090_12_semantic.png,0.5021
o_1034804_17_semantic.png,0.0000
o_1034568_17_semantic.png,0.4524
o_1034571_0_semantic.png,0.8352
o_1035548_0_semantic.png,0.3070
o_1035382_20_semantic.png,0.7143
o_1035556_0_semantic.png,0.0197
o_1034581_17_semantic.png,0.0000
o_1035832_12_semantic.png,0.6201
o_1035232_7_semantic.png,0.0000
o_1034687_12_semantic.png,0.5702
o_1034595_20_semantic.png,0.0298
o_1035931_17_semantic.png,0.0712
o_1036245_7_semantic.png,0.0603
o_1035658_17_semantic.png,0.0000
o_1035396_17_semantic.png,0.1228
o_1035252_17_semantic.png,0.8541
o_1002255_0_semantic.png,0.0000
o_1035117_0_semantic.png,0.0000
o_1036111_7_semantic.png,0.8126
o_1036031_12_semantic.png,0.3952
o_1036126_20_semantic.png,0.0000
o_1035599_17_semantic.png,0.0000
o_1022699_7_semantic.png,0.0780
o_1035166_7_semantic.png,0.0000
o_1034654_20_semantic.png,0.0000
o_1036160_0_semantic.png,0.2946
o_1035057_17_semantic.png,0.0000
o_1035570_17_semantic.png,0.7511
o_1035178_7_semantic.png,0.0000
o_1034487_20_semantic.png,0.0000
o_1036119_20_semantic.png,0.0000
o_1035344_0_semantic.png,0.0000
o_1034579_12_semantic.png,0.0000
o_1035284_17_semantic.png,0.0000
o_1034815_12_semantic.png,0.5175
o_1035288_7_semantic.png,0.0000
o_1034795_12_semantic.png,0.0000
o_1035068_17_semantic.png,0.7135
o_1034651_12_semantic.png,0.0000
o_1034938_12_semantic.png,0.0000
o_1034746_20_semantic.png,0.0000
o_1035462_17_semantic.png,0.0000
o_1035145_17_semantic.png,0.0000
o_1036067_0_semantic.png,0.7707
o_1035061_7_semantic.png,0.3321
o_1036008_7_semantic.png,0.0000
o_1036123_12_semantic.png,0.0000
o_1036016_7_semantic.png,0.0046
o_1034543_20_semantic.png,0.0000
o_1036034_20_semantic.png,0.2810
o_1035151_20_semantic.png,0.0000
o_1035046_12_semantic.png,0.8233
o_1035847_7_semantic.png,0.0020
o_1035774_7_semantic.png,0.2674
o_1035561_12_semantic.png,0.0000
o_1034860_7_semantic.png,0.7043
o_1035588_12_semantic.png,0.2590
o_1035836_0_semantic.png,0.0000
o_1035705_0_semantic.png,0.0216
o_1034681_0_semantic.png,0.0000
o_1034557_17_semantic.png,0.0000
o_1035673_20_semantic.png,0.0000
o_1035764_12_semantic.png,0.0000
o_1034722_0_semantic.png,0.0000
o_1035920_12_semantic.png,0.0326
o_1035279_20_semantic.png,0.0000
o_1034419_7_semantic.png,0.0000
o_1034696_17_semantic.png,0.2396
o_1035182_12_semantic.png,0.0000
o_1035583_7_semantic.png,0.8431
o_1003876_7_semantic.png,0.0000
o_1035015_17_semantic.png,0.0000
o_1034996_20_semantic.png,0.0000
o_1035558_7_semantic.png,0.0010
o_1034701_12_semantic.png,0.6596
o_1036276_12_semantic.png,0.0000
o_1035546_7_semantic.png,0.0255
o_1034616_20_semantic.png,0.8786
o_1034868_12_semantic.png,0.0000
o_1036073_12_semantic.png,0.1411
o_1030759_0_semantic.png,0.0000
o_1034510_0_semantic.png,0.6240
o_1034413_20_semantic.png,0.0000
o_1035537_0_semantic.png,0.0000
o_1036049_20_semantic.png,0.0000
o_1034429_12_semantic.png,0.4160
o_1035663_0_semantic.png,0.7597
o_1035950_0_semantic.png,0.2781
o_1030413_0_semantic.png,0.0000
o_1034906_7_semantic.png,0.0000
o_1035882_7_semantic.png,0.2852
o_1034796_7_semantic.png,0.0000
o_1034945_12_semantic.png,0.4081
o_1035176_0_semantic.png,0.0000
o_1035967_20_semantic.png,0.1461
o_1035329_20_semantic.png,0.3483
o_1035168_0_semantic.png,0.0000
o_1035899_12_semantic.png,0.1133
o_1036258_17_semantic.png,0.1892
o_1035107_7_semantic.png,0.0000
o_1034846_17_semantic.png,0.0000
o_1035253_7_semantic.png,0.9468
o_1036255_0_semantic.png,0.0000
o_1035723_20_semantic.png,0.1180
o_1035313_12_semantic.png,0.9620
o_1035381_0_semantic.png,0.0016
o_1036018_0_semantic.png,0.0000
o_1034954_17_semantic.png,0.0000
o_1036069_7_semantic.png,0.0000
o_1035962_12_semantic.png,0.0000
o_1036077_7_semantic.png,0.1234
o_1035071_0_semantic.png,0.4144
o_1035316_20_semantic.png,0.2487
o_1035958_20_semantic.png,0.2962
o_1035726_12_semantic.png,0.1261
o_1036280_7_semantic.png,0.1041
o_1035201_12_semantic.png,0.1553
o_1035286_0_semantic.png,0.0000
o_1035325_0_semantic.png,0.7970
o_1034515_17_semantic.png,0.9074
o_1034879_17_semantic.png,0.0000
o_1034710_17_semantic.png,0.0000
o_1035434_20_semantic.png,0.0024
o_1035004_12_semantic.png,0.0000
o_1030759_17_semantic.png,0.0000
o_1035523_12_semantic.png,0.3369
o_1034416_12_semantic.png,0.0000
o_1035593_0_semantic.png,0.0000
o_1034417_0_semantic.png,0.0000
o_1034884_20_semantic.png,0.0000
o_1035107_17_semantic.png,0.0000
o_1034478_7_semantic.png,0.6174
o_1035441_7_semantic.png,0.1607
o_1034613_12_semantic.png,0.0000
o_1036273_20_semantic.png,0.1738
o_1034704_20_semantic.png,0.6956
o_1034466_7_semantic.png,0.0000
o_1034691_7_semantic.png,0.5805
o_1035985_7_semantic.png,0.0057
o_1034629_20_semantic.png,0.0041
o_1034732_7_semantic.png,0.0000
o_1035838_7_semantic.png,0.2645
o_1036249_12_semantic.png,0.0000
o_1034940_20_semantic.png,0.1127
o_1035888_17_semantic.png,0.5200
o_1035857_0_semantic.png,0.4235
o_1035764_0_semantic.png,0.0000
o_1035849_0_semantic.png,0.1458
o_1035708_17_semantic.png,0.0026
o_1035025_12_semantic.png,0.0000
o_1035144_7_semantic.png,0.0000
o_1035502_12_semantic.png,0.0000
o_1035132_20_semantic.png,0.0708
o_1034731_17_semantic.png,0.3031
o_1034858_17_semantic.png,0.0000
o_1035088_0_semantic.png,0.0000
o_1036043_17_semantic.png,0.1399
o_1021842_7_semantic.png,0.0000
o_1035887_12_semantic.png,0.8118
o_1035979_20_semantic.png,0.1029
o_1036090_7_semantic.png,0.0479
o_1035096_0_semantic.png,0.0000
o_1035610_20_semantic.png,0.2056
o_1035337_20_semantic.png,0.0003
o_1035261_0_semantic.png,0.8972
o_1034419_17_semantic.png,0.0063
o_1035854_20_semantic.png,0.3647
o_1036187_17_semantic.png,0.5761
o_1036279_7_semantic.png,0.0625
o_1036216_0_semantic.png,0.0000
o_1034975_17_semantic.png,0.3940
o_1036208_0_semantic.png,0.8303
o_1035729_17_semantic.png,0.0060
o_1036193_20_semantic.png,0.0000
o_1035574_0_semantic.png,0.8917
o_1036281_12_semantic.png,0.2319
o_1034481_7_semantic.png,0.0000
o_1034945_7_semantic.png,0.4112
o_1034725_20_semantic.png,0.4342
o_1034632_12_semantic.png,0.0039
o_1034668_7_semantic.png,0.0958
o_1035962_7_semantic.png,0.7766
o_1035401_17_semantic.png,0.0030
o_1034934_0_semantic.png,0.0000
o_1035783_0_semantic.png,0.0000
o_1034607_0_semantic.png,0.9426
o_1035323_17_semantic.png,0.1046
o_1035604_17_semantic.png,0.1293
o_1034619_0_semantic.png,0.0000
o_1035984_17_semantic.png,0.0186
o_1034520_20_semantic.png,0.0000
o_1036140_12_semantic.png,0.0217
o_1034586_7_semantic.png,0.8414
o_1035402_7_semantic.png,0.0110
o_1034425_7_semantic.png,0.3464
o_1034598_7_semantic.png,0.4458
o_1036196_12_semantic.png,0.0000
o_1035952_17_semantic.png,0.1668
o_1036081_20_semantic.png,0.2825
o_1036068_20_semantic.png,0.8472
o_1034990_0_semantic.png,0.0000
o_1035814_0_semantic.png,0.0248
o_1034700_0_semantic.png,0.7218
o_1034432_20_semantic.png,0.9088
o_1035896_17_semantic.png,0.1943
o_1034833_0_semantic.png,0.0000
o_1034525_12_semantic.png,0.7915
o_1036340_20_semantic.png,0.0000
o_1035865_7_semantic.png,0.9365
o_1034720_12_semantic.png,0.0000
o_1034771_7_semantic.png,0.0067
o_1035513_17_semantic.png,0.0000
o_1034426_17_semantic.png,0.8688
o_1035882_20_semantic.png,0.2146
o_1036151_17_semantic.png,0.6090
o_1001368_7_semantic.png,0.0001
o_1036034_7_semantic.png,0.4276
o_1035702_20_semantic.png,0.0419
o_1035410_12_semantic.png,0.0000
o_1035020_20_semantic.png,0.0000
o_1036279_17_semantic.png,0.1943
o_1001368_17_semantic.png,0.0005
o_1035308_20_semantic.png,0.7927
o_1035366_0_semantic.png,0.0000
o_1035738_12_semantic.png,0.0562
o_1036360_7_semantic.png,0.0000
o_1034850_17_semantic.png,0.0000
o_1034739_17_semantic.png,0.0000
o_1036061_0_semantic.png,0.0000
o_1035067_7_semantic.png,0.0000
o_1032207_17_semantic.png,0.0072
o_1027958_20_semantic.png,0.0000
o_1035016_0_semantic.png,0.0000
o_1035008_0_semantic.png,0.0000
o_1035622_12_semantic.png,0.0000
o_1035305_12_semantic.png,0.8863
o_1035342_0_semantic.png,0.0000
o_1035735_20_semantic.png,0.1990
o_1035333_7_semantic.png,0.6456
o_1035100_12_semantic.png,0.0000
o_1035017_20_semantic.png,0.8795
o_1034994_17_semantic.png,0.0000
o_1035449_0_semantic.png,0.0000
o_1034512_12_semantic.png,0.9249
o_1036065_12_semantic.png,0.7840
o_1035848_17_semantic.png,0.0543
o_1035585_7_semantic.png,0.3801
o_1036289_12_semantic.png,0.1578
o_1034600_20_semantic.png,0.0000
o_1036260_12_semantic.png,0.2107
o_1034844_20_semantic.png,0.3058
o_1035841_7_semantic.png,0.0000
o_1034953_12_semantic.png,0.1407
o_1034878_7_semantic.png,0.0000
o_1034528_20_semantic.png,0.7011
o_1034817_0_semantic.png,0.0000
o_1034699_0_semantic.png,0.0000
o_1035993_0_semantic.png,0.0421
o_1034724_0_semantic.png,0.0000
o_1034687_0_semantic.png,0.6602
o_1035703_0_semantic.png,0.0000
o_1034809_0_semantic.png,0.5089
o_1035521_7_semantic.png,0.0000
o_1034518_7_semantic.png,0.9585
o_1035111_17_semantic.png,0.0000
o_1035436_17_semantic.png,0.9429
o_1035482_7_semantic.png,0.7808
o_1034506_7_semantic.png,0.9231
o_1036265_20_semantic.png,0.4221
o_1035550_0_semantic.png,0.0000
o_1034569_0_semantic.png,0.0000
o_1034577_0_semantic.png,0.8992
o_1036089_20_semantic.png,0.0000
o_1035314_17_semantic.png,0.9241
o_1035604_0_semantic.png,0.0260
o_1034780_0_semantic.png,0.0000
o_1035929_0_semantic.png,0.0186
o_1035675_7_semantic.png,0.0000
o_1034728_12_semantic.png,0.0000
o_1035958_7_semantic.png,0.2024
o_1034841_12_semantic.png,0.0000
o_1035863_20_semantic.png,0.4358
o_1013546_17_semantic.png,0.2721
o_1035111_0_semantic.png,0.0000
o_1036178_0_semantic.png,0.1004
o_1035028_20_semantic.png,0.0000
o_1035160_7_semantic.png,0.0000
o_1034706_17_semantic.png,0.1212
o_1035389_7_semantic.png,0.0055
o_1036298_17_semantic.png,0.8165
o_1035105_20_semantic.png,0.0000
o_1035730_12_semantic.png,0.0108
o_1035627_20_semantic.png,0.0000
o_1035245_0_semantic.png,0.0004
o_1034503_17_semantic.png,0.4668
o_1034442_7_semantic.png,0.3267
o_1034860_12_semantic.png,0.6987
o_1034709_12_semantic.png,0.6715
o_1035856_17_semantic.png,0.0144
o_1036185_20_semantic.png,0.0223
o_1035414_0_semantic.png,0.0000
o_1034767_0_semantic.png,0.0000
o_1034854_0_semantic.png,0.0000
o_1034421_12_semantic.png,0.9035
o_1036041_20_semantic.png,0.4190
o_1035740_0_semantic.png,0.7572
o_1035873_0_semantic.png,0.0000
o_1034536_20_semantic.png,0.0000
o_1034624_12_semantic.png,0.0000
o_1034733_20_semantic.png,0.0000
o_1035692_7_semantic.png,0.6998
o_1034825_7_semantic.png,0.0278
o_1034708_7_semantic.png,0.0000
o_1035891_12_semantic.png,0.8388
o_1035986_20_semantic.png,0.0094
o_1035055_0_semantic.png,0.0000
o_1035321_20_semantic.png,0.0000
o_1035024_7_semantic.png,0.0333
o_1035514_12_semantic.png,0.0000
o_1036181_0_semantic.png,0.0155
o_1034727_17_semantic.png,0.0404
o_1035439_12_semantic.png,0.1202
o_1034963_17_semantic.png,0.1650
o_1036307_7_semantic.png,0.0415
o_1036178_17_semantic.png,0.1200
o_1036191_17_semantic.png,0.1674
o_1035842_20_semantic.png,0.1874
o_1035036_20_semantic.png,0.0000
o_1035511_20_semantic.png,0.0000
o_1035080_7_semantic.png,0.0000
o_1035406_12_semantic.png,0.0000
o_1036125_0_semantic.png,0.0000
o_1036098_0_semantic.png,0.0000
o_1035983_12_semantic.png,0.7422
o_1034430_17_semantic.png,0.8302
o_1035152_0_semantic.png,0.0000
o_1035950_20_semantic.png,0.2456
o_1035847_12_semantic.png,0.0000
o_1035639_20_semantic.png,0.0000
o_1035269_7_semantic.png,0.4079
o_1034898_17_semantic.png,0.0000
o_1034718_17_semantic.png,0.1493
o_1034497_0_semantic.png,0.8039
o_1035513_0_semantic.png,0.0000
o_1036180_12_semantic.png,0.0443
o_1034509_20_semantic.png,0.0000
o_1034489_0_semantic.png,0.6495
o_1036169_12_semantic.png,0.0625
o_1035562_7_semantic.png,0.0035
o_1034865_20_semantic.png,0.0000
o_1034545_7_semantic.png,0.0000
o_1035428_17_semantic.png,0.5483
o_1034736_12_semantic.png,0.3000
o_1035905_7_semantic.png,0.0094
o_1035628_7_semantic.png,0.0000
o_1035795_7_semantic.png,0.3851
o_1035700_17_semantic.png,0.0000
o_1035869_17_semantic.png,0.2471
o_1034424_20_semantic.png,0.9107
o_1035659_0_semantic.png,0.6769
o_1034953_0_semantic.png,0.3357
o_1034660_0_semantic.png,0.0000
o_1036153_20_semantic.png,0.1294
o_1035359_12_semantic.png,0.0000
o_1034706_0_semantic.png,0.0000
o_1034835_0_semantic.png,0.0000
o_1035800_20_semantic.png,0.0251
o_1035769_20_semantic.png,0.0506
o_1035917_12_semantic.png,0.0912
o_1035697_12_semantic.png,0.0120
o_1035812_0_semantic.png,0.1352
o_1034718_0_semantic.png,0.1031
o_1034996_0_semantic.png,0.0000
o_1035780_20_semantic.png,0.4639
o_1034648_17_semantic.png,0.0109
o_1034844_7_semantic.png,0.2094
o_1035585_20_semantic.png,0.4084
o_1034769_7_semantic.png,0.0000
o_1035863_7_semantic.png,0.2769
o_1034423_7_semantic.png,0.0624
o_1035098_12_semantic.png,0.6482
o_1034765_17_semantic.png,0.0001
o_1035441_20_semantic.png,0.1191
o_1035166_20_semantic.png,0.0000
o_1034580_7_semantic.png,0.9342
o_1035556_12_semantic.png,0.0000
o_1035071_12_semantic.png,0.0048
o_1035363_20_semantic.png,0.0019
o_1035274_12_semantic.png,0.0000
o_1035753_12_semantic.png,0.0301
o_1034589_17_semantic.png,0.3925
o_1035475_0_semantic.png,0.0000
o_1034560_17_semantic.png,0.0043
o_1032590_17_semantic.png,0.0000
o_1035172_17_semantic.png,0.0000
o_1035311_7_semantic.png,0.9301
o_1034798_20_semantic.png,0.0000
o_1034771_20_semantic.png,0.0937
o_1036309_0_semantic.png,0.0000
o_1034574_20_semantic.png,0.3671
o_1035377_17_semantic.png,0.0000
o_1035939_17_semantic.png,0.4016
o_1036032_7_semantic.png,0.0783
o_1035794_17_semantic.png,0.3376
o_1035814_17_semantic.png,0.0152
o_1036191_7_semantic.png,0.1912
o_1036043_0_semantic.png,0.0104
o_1035578_17_semantic.png,0.9036
o_1034822_12_semantic.png,0.0000
o_1035591_17_semantic.png,0.8436
o_1034571_12_semantic.png,0.8443
o_1034466_20_semantic.png,0.0000
o_1035279_0_semantic.png,0.6630
o_1036111_20_semantic.png,0.8040
o_1035265_17_semantic.png,0.0000
o_1034598_12_semantic.png,0.4336
o_1035742_17_semantic.png,0.1423
o_1036261_7_semantic.png,0.0000
o_1035267_0_semantic.png,0.7806
o_1035060_17_semantic.png,0.6051
o_1035208_7_semantic.png,0.0000
o_1035089_17_semantic.png,0.0000
o_1034774_12_semantic.png,0.6028
o_1036314_20_semantic.png,0.0000
o_1034663_20_semantic.png,0.0000
o_1035142_7_semantic.png,0.0000
o_1034827_20_semantic.png,0.0672
o_1036096_7_semantic.png,0.0345
o_1035090_0_semantic.png,0.0000
o_1036088_7_semantic.png,0.0000
o_1035906_17_semantic.png,0.0177
o_1035580_12_semantic.png,0.7381
o_1035964_7_semantic.png,0.2697
o_1035657_7_semantic.png,0.1420
o_1034833_17_semantic.png,0.0000
o_1035569_12_semantic.png,0.0411
o_1035159_20_semantic.png,0.0000
o_1034891_0_semantic.png,0.8741
o_1035912_20_semantic.png,0.8531
o_1035626_0_semantic.png,0.0000
o_1035805_12_semantic.png,0.4549
o_1034932_0_semantic.png,0.0000
o_1034601_0_semantic.png,0.9082
o_1035785_12_semantic.png,0.0300
o_1035785_0_semantic.png,0.0385
o_1035692_20_semantic.png,0.6448
o_1035928_12_semantic.png,0.5080
o_1035271_20_semantic.png,0.8490
o_1035366_12_semantic.png,0.0000
o_1035572_0_semantic.png,0.8425
o_1036105_17_semantic.png,0.0114
o_1034472_17_semantic.png,0.0000
o_1034555_0_semantic.png,0.0590
o_1034677_17_semantic.png,0.6414
o_1034487_7_semantic.png,0.0000
o_1036300_17_semantic.png,0.5250
o_1035503_7_semantic.png,0.0000
o_1035074_20_semantic.png,0.0000
o_1035553_20_semantic.png,0.0008
o_1034499_7_semantic.png,0.0000
o_1035163_12_semantic.png,0.0000
o_1035444_12_semantic.png,0.0000
o_1034524_7_semantic.png,0.0000
o_1034494_12_semantic.png,0.2663
o_1036325_7_semantic.png,0.0000
o_1036298_7_semantic.png,0.8009
o_1034583_20_semantic.png,0.8794
o_1035927_17_semantic.png,0.4055
o_1035323_0_semantic.png,0.1042
o_1035380_17_semantic.png,0.0000
